subject_id,azimuth_deg,elevation_deg,radius_m,itd_us,ild_db
P0001,265.0,45.0,1.5,-458.3333333333333,-15.220512546295843
P0001,265.0,60.0,1.5,-312.5,-12.839169295818113
P0001,265.0,75.0,1.5,-166.66666666666666,-8.39540611793334
P0001,85.0,75.0,1.5,104.16666666666667,6.527934942235242
P0001,85.0,60.0,1.5,250.0,11.765669394874767
P0001,85.0,45.0,1.5,395.8333333333333,14.150106138199178
P0001,85.0,30.0,1.5,562.5,12.729104838403543
P0001,85.0,20.0,1.5,645.8333333333334,13.473985403764448
P0001,85.0,10.0,1.5,708.3333333333334,15.741384429021188
P0001,85.0,0.0,1.5,708.3333333333334,18.316222195690063
P0001,85.0,-10.0,1.5,666.6666666666666,19.603951064675012
P0001,85.0,-20.0,1.5,583.3333333333334,18.905456911268985
P0001,85.0,-30.0,1.5,583.3333333333334,19.06865155469424
P0001,85.0,-45.0,1.5,395.8333333333333,19.429737152167814
P0001,260.0,-45.0,1.5,-458.3333333333333,-17.73607361304051
P0001,260.0,-30.0,1.5,-541.6666666666666,-17.64694399885466
P0001,260.0,-20.0,1.5,-625.0,-17.47299332024123
P0001,260.0,-10.0,1.5,-687.5,-17.507004982366414
P0001,260.0,0.0,1.5,-708.3333333333334,-17.119590206894248
P0001,260.0,10.0,1.5,-729.1666666666667,-14.853933668189807
P0001,260.0,20.0,1.5,-666.6666666666666,-13.085572178495807
P0001,260.0,30.0,1.5,-604.1666666666667,-13.466237067564652
P0001,260.0,45.0,1.5,-458.3333333333333,-14.846535616550547
P0001,260.0,60.0,1.5,-312.5,-12.816643052902368
P0001,260.0,75.0,1.5,-166.66666666666666,-8.666730689604178
P0001,80.0,75.0,1.5,104.16666666666667,6.619103118343057
P0001,80.0,60.0,1.5,250.0,11.736251829752241
P0001,80.0,45.0,1.5,395.8333333333333,14.424668022608811
P0001,80.0,30.0,1.5,541.6666666666666,14.029512342120006
P0001,80.0,20.0,1.5,645.8333333333334,13.599363641777366
P0001,80.0,10.0,1.5,687.5,15.157249081705999
P0001,80.0,0.0,1.5,708.3333333333334,17.810141801922835
P0001,80.0,-10.0,1.5,687.5,18.28942904850736
P0001,80.0,-20.0,1.5,666.6666666666666,18.31263134266052
P0001,80.0,-30.0,1.5,604.1666666666667,19.40339883282072
P0001,80.0,-45.0,1.5,395.8333333333333,19.919428834790928
P0001,255.0,-45.0,1.5,-458.3333333333333,-16.57010341741834
P0001,255.0,-30.0,1.5,-562.5,-17.42270871428566
P0001,255.0,-20.0,1.5,-562.5,-17.903876624096625
P0001,255.0,-10.0,1.5,-666.6666666666666,-18.809642883227323
P0001,255.0,0.0,1.5,-791.6666666666666,-17.87859720190807
P0001,255.0,10.0,1.5,-729.1666666666667,-15.952622027284507
P0001,255.0,20.0,1.5,-666.6666666666666,-13.74883831684806
P0001,255.0,30.0,1.5,-583.3333333333334,-13.043691712644277
P0001,255.0,45.0,1.5,-458.3333333333333,-14.408133153919152
P0001,255.0,60.0,1.5,-312.5,-12.61704891965417
P0001,255.0,75.0,1.5,-166.66666666666666,-8.76147932974461
P0001,75.0,75.0,1.5,104.16666666666667,6.717108368068917
P0001,75.0,60.0,1.5,229.16666666666666,11.956383748360452
P0001,75.0,45.0,1.5,395.8333333333333,14.542703538188782
P0001,75.0,30.0,1.5,541.6666666666666,16.04264395861488
P0001,75.0,20.0,1.5,645.8333333333334,15.42939821970384
P0001,75.0,10.0,1.5,666.6666666666666,16.347687646505925
P0001,75.0,0.0,1.5,666.6666666666666,17.74962925219245
P0001,75.0,-10.0,1.5,666.6666666666666,17.634471251004122
P0001,75.0,-20.0,1.5,645.8333333333334,18.12677936346027
P0001,75.0,-30.0,1.5,562.5,19.3888221455671
P0001,75.0,-45.0,1.5,375.0,19.50131864219785
P0001,250.0,-45.0,1.5,-458.3333333333333,-15.049223253610268
P0001,250.0,-30.0,1.5,-562.5,-17.46322839715686
P0001,250.0,-20.0,1.5,-583.3333333333334,-18.436000908487195
P0001,250.0,-10.0,1.5,-625.0,-18.76198125994915
P0001,250.0,0.0,1.5,-791.6666666666666,-17.771790146779235
P0001,250.0,10.0,1.5,-750.0,-17.43187807455811
P0001,250.0,20.0,1.5,-666.6666666666666,-15.811359624242659
P0001,250.0,30.0,1.5,-583.3333333333334,-13.323708083496768
P0001,250.0,45.0,1.5,-458.3333333333333,-13.678436632472561
P0001,250.0,60.0,1.5,-312.5,-12.051385000111434
P0001,250.0,75.0,1.5,-166.66666666666666,-8.401508824103248
P0001,70.0,75.0,1.5,104.16666666666667,6.487179065977015
P0001,70.0,60.0,1.5,229.16666666666666,12.214151052102562
P0001,70.0,45.0,1.5,375.0,14.509500224441432
P0001,70.0,30.0,1.5,500.0,16.9765346983092
P0001,70.0,20.0,1.5,583.3333333333334,18.332670359225713
P0001,70.0,10.0,1.5,666.6666666666666,18.643163615720415
P0001,70.0,0.0,1.5,645.8333333333334,18.605238651753787
P0001,70.0,-10.0,1.5,645.8333333333334,17.95961206963896
P0001,70.0,-20.0,1.5,625.0,18.70914860870252
P0001,70.0,-30.0,1.5,541.6666666666666,19.48808735759452
P0001,70.0,-45.0,1.5,416.6666666666667,18.501055214488815
P0001,245.0,-45.0,1.5,-437.5,-13.973181161420474
P0001,245.0,-30.0,1.5,-520.8333333333334,-18.06501926064795
P0001,245.0,-20.0,1.5,-562.5,-18.24892592183867
P0001,245.0,-10.0,1.5,-583.3333333333334,-17.920640183539586
P0001,245.0,0.0,1.5,-812.5,-16.61704904063976
P0001,245.0,10.0,1.5,-604.1666666666667,-16.8252054334866
P0001,245.0,20.0,1.5,-604.1666666666667,-16.714484928762936
P0001,245.0,30.0,1.5,-562.5,-13.714436786301986
P0001,245.0,45.0,1.5,-437.5,-12.607579753179268
P0001,245.0,60.0,1.5,-312.5,-11.322614714755492
P0001,245.0,75.0,1.5,-166.66666666666666,-7.886344441882978
P0001,65.0,75.0,1.5,83.33333333333333,6.426373787588311
P0001,65.0,60.0,1.5,229.16666666666666,12.021241178046795
P0001,65.0,45.0,1.5,354.1666666666667,14.256967051444384
P0001,65.0,30.0,1.5,479.16666666666663,16.189363782571967
P0001,65.0,20.0,1.5,541.6666666666666,18.126583067168262
P0001,65.0,10.0,1.5,583.3333333333334,19.619056620697208
P0001,65.0,0.0,1.5,604.1666666666667,19.18884105206202
P0001,65.0,-10.0,1.5,604.1666666666667,18.4589427123136
P0001,65.0,-20.0,1.5,583.3333333333334,18.85989616270905
P0001,65.0,-30.0,1.5,479.16666666666663,19.18041659521458
P0001,65.0,-45.0,1.5,395.8333333333333,17.461618879789285
P0001,240.0,-45.0,1.5,-416.6666666666667,-13.792389807980104
P0001,240.0,-30.0,1.5,-520.8333333333334,-18.05497732274354
P0001,240.0,-20.0,1.5,-541.6666666666666,-17.574552545235978
P0001,240.0,-10.0,1.5,-520.8333333333334,-16.964987989341765
P0001,240.0,0.0,1.5,-812.5,-16.05627110965072
P0001,240.0,10.0,1.5,-791.6666666666666,-15.87123852211315
P0001,240.0,20.0,1.5,-562.5,-15.609304819668
P0001,240.0,30.0,1.5,-520.8333333333334,-13.484372653330968
P0001,240.0,45.0,1.5,-437.5,-11.855207955021278
P0001,240.0,60.0,1.5,-291.6666666666667,-10.883213910866328
P0001,240.0,75.0,1.5,-166.66666666666666,-7.706638109447173
P0001,60.0,75.0,1.5,83.33333333333333,6.042882935158641
P0001,60.0,60.0,1.5,208.33333333333334,11.776766921759151
P0001,60.0,45.0,1.5,354.1666666666667,14.03722644365661
P0001,60.0,30.0,1.5,458.3333333333333,15.472644082105374
P0001,60.0,20.0,1.5,520.8333333333334,16.76729129867394
P0001,60.0,10.0,1.5,562.5,18.746821482352622
P0001,60.0,0.0,1.5,562.5,19.02581623598099
P0001,60.0,-10.0,1.5,562.5,18.314784910235506
P0001,60.0,-20.0,1.5,541.6666666666666,18.32299114983934
P0001,60.0,-30.0,1.5,458.3333333333333,18.73806169574746
P0001,60.0,-45.0,1.5,395.8333333333333,16.009740261066277
P0001,235.0,-45.0,1.5,-395.8333333333333,-14.40184726503862
P0001,235.0,-30.0,1.5,-437.5,-17.526030053226492
P0001,235.0,-20.0,1.5,-479.16666666666663,-16.573513333100216
P0001,235.0,-10.0,1.5,-520.8333333333334,-16.04476878399287
P0001,235.0,0.0,1.5,-562.5,-15.530633135661297
P0001,235.0,10.0,1.5,-541.6666666666666,-15.2666397935226
P0001,235.0,20.0,1.5,-541.6666666666666,-14.436596520175302
P0001,235.0,30.0,1.5,-500.0,-12.90522389869922
P0001,235.0,45.0,1.5,-416.6666666666667,-11.09246481996825
P0001,235.0,60.0,1.5,-291.6666666666667,-10.292471741373546
P0001,235.0,75.0,1.5,-166.66666666666666,-7.553160753042101
P0001,55.0,75.0,1.5,83.33333333333333,5.970451674949718
P0001,55.0,60.0,1.5,208.33333333333334,11.710955015483883
P0001,55.0,45.0,1.5,333.3333333333333,13.918849397133124
P0001,55.0,30.0,1.5,437.5,15.200889353869481
P0001,55.0,20.0,1.5,479.16666666666663,16.18659284197008
P0001,55.0,10.0,1.5,520.8333333333334,17.8837268969601
P0001,55.0,0.0,1.5,541.6666666666666,18.131254736154144
P0001,55.0,-10.0,1.5,520.8333333333334,17.5255831399162
P0001,55.0,-20.0,1.5,500.0,17.323265146611323
P0001,55.0,-30.0,1.5,437.5,18.03424719476226
P0001,55.0,-45.0,1.5,354.1666666666667,15.663585908245683
P0001,230.0,-45.0,1.5,-354.1666666666667,-14.245318350416305
P0001,230.0,-30.0,1.5,-395.8333333333333,-16.255595814852633
P0001,230.0,-20.0,1.5,-437.5,-14.856272144819462
P0001,230.0,-10.0,1.5,-479.16666666666663,-13.98089106984819
P0001,230.0,0.0,1.5,-520.8333333333334,-14.240166722266325
P0001,230.0,10.0,1.5,-520.8333333333334,-14.42255600081664
P0001,230.0,20.0,1.5,-500.0,-13.284777986350807
P0001,230.0,30.0,1.5,-479.16666666666663,-12.02590954252528
P0001,230.0,45.0,1.5,-395.8333333333333,-10.504538012615534
P0001,230.0,60.0,1.5,-270.8333333333333,-9.499713855598449
P0001,230.0,75.0,1.5,-145.83333333333334,-7.024548333535737
P0001,50.0,75.0,1.5,83.33333333333333,5.668291465875952
P0001,50.0,60.0,1.5,187.5,11.243864079714154
P0001,50.0,45.0,1.5,312.5,13.62818099088628
P0001,50.0,30.0,1.5,395.8333333333333,15.055141205678751
P0001,50.0,20.0,1.5,437.5,16.14991293437583
P0001,50.0,10.0,1.5,479.16666666666663,17.390702626983085
P0001,50.0,0.0,1.5,500.0,17.253705527771476
P0001,50.0,-10.0,1.5,500.0,16.893591378031314
P0001,50.0,-20.0,1.5,479.16666666666663,16.259931183763264
P0001,50.0,-30.0,1.5,395.8333333333333,16.891418618374786
P0001,50.0,-45.0,1.5,333.3333333333333,15.20171260578371
P0001,225.0,-45.0,1.5,-312.5,-12.827689539821902
P0001,225.0,-30.0,1.5,-375.0,-14.268562989253743
P0001,225.0,-20.0,1.5,-416.6666666666667,-12.609014147623448
P0001,225.0,-10.0,1.5,-479.16666666666663,-12.276237506499847
P0001,225.0,0.0,1.5,-479.16666666666663,-13.016467889525732
P0001,225.0,10.0,1.5,-479.16666666666663,-13.076255745726478
P0001,225.0,20.0,1.5,-458.3333333333333,-12.16755091186089
P0001,225.0,30.0,1.5,-437.5,-11.14405135661347
P0001,225.0,45.0,1.5,-354.1666666666667,-9.665877109787584
P0001,225.0,60.0,1.5,-250.0,-9.030200974346137
P0001,225.0,75.0,1.5,-145.83333333333334,-6.560439538853915
P0001,45.0,75.0,1.5,62.5,5.343758362425326
P0001,45.0,60.0,1.5,187.5,10.778235467077382
P0001,45.0,45.0,1.5,291.6666666666667,13.273932889979744
P0001,45.0,30.0,1.5,375.0,14.696314385508257
P0001,45.0,20.0,1.5,416.6666666666667,15.772085553570081
P0001,45.0,10.0,1.5,437.5,16.86889695910539
P0001,45.0,0.0,1.5,458.3333333333333,16.253828731153817
P0001,45.0,-10.0,1.5,458.3333333333333,15.983051853026225
P0001,45.0,-20.0,1.5,416.6666666666667,15.139264026492832
P0001,45.0,-30.0,1.5,375.0,15.274930267001794
P0001,45.0,-45.0,1.5,312.5,14.44907689988898
P0001,220.0,-45.0,1.5,-291.6666666666667,-10.775773675994342
P0001,220.0,-30.0,1.5,-333.3333333333333,-12.083304623985686
P0001,220.0,-20.0,1.5,-375.0,-10.637715633343792
P0001,220.0,-10.0,1.5,-416.6666666666667,-10.446512958224154
P0001,220.0,0.0,1.5,-437.5,-11.109725512635322
P0001,220.0,10.0,1.5,-437.5,-11.47878978929462
P0001,220.0,20.0,1.5,-437.5,-10.867530365336597
P0001,220.0,30.0,1.5,-395.8333333333333,-9.94970257433983
P0001,220.0,45.0,1.5,-333.3333333333333,-8.869054819939706
P0001,220.0,60.0,1.5,-250.0,-8.115927157378676
P0001,220.0,75.0,1.5,-145.83333333333334,-6.061496854995032
P0001,40.0,75.0,1.5,62.5,4.569841304830894
P0001,40.0,60.0,1.5,166.66666666666666,10.104783454785771
P0001,40.0,45.0,1.5,250.0,12.484886718388948
P0001,40.0,30.0,1.5,333.3333333333333,13.893183522418669
P0001,40.0,20.0,1.5,375.0,14.856113596734561
P0001,40.0,10.0,1.5,395.8333333333333,15.707869879623008
P0001,40.0,0.0,1.5,416.6666666666667,15.508394961871247
P0001,40.0,-10.0,1.5,416.6666666666667,15.28433306406377
P0001,40.0,-20.0,1.5,395.8333333333333,14.345530863313332
P0001,40.0,-30.0,1.5,333.3333333333333,14.13996155861832
P0001,40.0,-45.0,1.5,291.6666666666667,12.785116647711881
P0001,215.0,-45.0,1.5,-270.8333333333333,-9.093000231808197
P0001,215.0,-30.0,1.5,-312.5,-10.248646702688571
P0001,215.0,-20.0,1.5,-354.1666666666667,-8.52309846823887
P0001,215.0,-10.0,1.5,-375.0,-8.753094612338739
P0001,215.0,0.0,1.5,-395.8333333333333,-9.37285827965147
P0001,215.0,10.0,1.5,-395.8333333333333,-9.952926882758842
P0001,215.0,20.0,1.5,-395.8333333333333,-9.542128451107022
P0001,215.0,30.0,1.5,-375.0,-8.94906770378608
P0001,215.0,45.0,1.5,-312.5,-8.269297787429698
P0001,215.0,60.0,1.5,-229.16666666666666,-7.560244936905204
P0001,215.0,75.0,1.5,-125.0,-5.787510345173409
P0001,35.0,75.0,1.5,62.5,4.326728005836042
P0001,35.0,60.0,1.5,145.83333333333334,9.607774052372992
P0001,35.0,45.0,1.5,229.16666666666666,11.688657603280635
P0001,35.0,30.0,1.5,291.6666666666667,12.9126025604803
P0001,35.0,20.0,1.5,333.3333333333333,13.657772340620859
P0001,35.0,10.0,1.5,354.1666666666667,14.532339206947045
P0001,35.0,0.0,1.5,354.1666666666667,14.919355332871922
P0001,35.0,-10.0,1.5,354.1666666666667,14.923713796009464
P0001,35.0,-20.0,1.5,333.3333333333333,13.964396645455007
P0001,35.0,-30.0,1.5,291.6666666666667,13.733664254562271
P0001,35.0,-45.0,1.5,250.0,11.97284217890926
P0001,210.0,-45.0,1.5,-229.16666666666666,-8.02254464164865
P0001,210.0,-30.0,1.5,-270.8333333333333,-8.431856990294891
P0001,210.0,-20.0,1.5,-312.5,-6.761771095083208
P0001,210.0,-10.0,1.5,-333.3333333333333,-6.9856187658379545
P0001,210.0,0.0,1.5,-354.1666666666667,-7.616560697192224
P0001,210.0,10.0,1.5,-354.1666666666667,-8.459889458667046
P0001,210.0,20.0,1.5,-354.1666666666667,-8.075151889997445
P0001,210.0,30.0,1.5,-333.3333333333333,-7.846980741329781
P0001,210.0,45.0,1.5,-270.8333333333333,-7.327337812927683
P0001,210.0,60.0,1.5,-208.33333333333334,-6.675308682572557
P0001,210.0,75.0,1.5,-125.0,-5.029015145855703
P0001,30.0,75.0,1.5,41.666666666666664,3.589732545942504
P0001,30.0,60.0,1.5,125.0,8.527993528727038
P0001,30.0,45.0,1.5,208.33333333333334,10.72951427623946
P0001,30.0,30.0,1.5,270.8333333333333,11.900125116316039
P0001,30.0,20.0,1.5,291.6666666666667,12.592679597830374
P0001,30.0,10.0,1.5,312.5,13.412691665658096
P0001,30.0,0.0,1.5,312.5,14.053880136242757
P0001,30.0,-10.0,1.5,312.5,14.319468181379222
P0001,30.0,-20.0,1.5,291.6666666666667,13.401225696658292
P0001,30.0,-30.0,1.5,270.8333333333333,12.942828232575517
P0001,30.0,-45.0,1.5,229.16666666666666,11.530369329016803
P0001,205.0,-45.0,1.5,-208.33333333333334,-6.900310703746295
P0001,205.0,-30.0,1.5,-250.0,-6.767293421271603
P0001,205.0,-20.0,1.5,-270.8333333333333,-5.0572535128377005
P0001,205.0,-10.0,1.5,-291.6666666666667,-5.308813616996408
P0001,205.0,0.0,1.5,-312.5,-5.979728331097852
P0001,205.0,10.0,1.5,-312.5,-6.919541834820814
P0001,205.0,20.0,1.5,-312.5,-6.615453518880105
P0001,205.0,30.0,1.5,-291.6666666666667,-6.572849499913352
P0001,205.0,45.0,1.5,-250.0,-6.38273941668155
P0001,205.0,60.0,1.5,-187.5,-5.983753415269671
P0001,205.0,75.0,1.5,-104.16666666666667,-4.570214201087345
P0001,25.0,75.0,1.5,41.666666666666664,3.418236735608979
P0001,25.0,60.0,1.5,104.16666666666667,7.58930339132268
P0001,25.0,45.0,1.5,187.5,9.891087141545157
P0001,25.0,30.0,1.5,229.16666666666666,10.75707235900796
P0001,25.0,20.0,1.5,250.0,11.278180573013351
P0001,25.0,10.0,1.5,270.8333333333333,12.140975062571908
P0001,25.0,0.0,1.5,270.8333333333333,12.86818626441467
P0001,25.0,-10.0,1.5,270.8333333333333,13.071446230595292
P0001,25.0,-20.0,1.5,250.0,12.250164765310492
P0001,25.0,-30.0,1.5,229.16666666666666,11.922638357603502
P0001,25.0,-45.0,1.5,229.16666666666666,10.11418921941942
P0001,200.0,-45.0,1.5,-166.66666666666666,-5.441524549473801
P0001,200.0,-30.0,1.5,-208.33333333333334,-5.044120174874882
P0001,200.0,-20.0,1.5,-229.16666666666666,-3.685447816222199
P0001,200.0,-10.0,1.5,-270.8333333333333,-3.766693783047156
P0001,200.0,0.0,1.5,-270.8333333333333,-4.442630801819989
P0001,200.0,10.0,1.5,-270.8333333333333,-5.460396249733228
P0001,200.0,20.0,1.5,-270.8333333333333,-5.296868309963012
P0001,200.0,30.0,1.5,-250.0,-5.474181696090838
P0001,200.0,45.0,1.5,-208.33333333333334,-5.36608878107881
P0001,200.0,60.0,1.5,-166.66666666666666,-5.05025724736473
P0001,200.0,75.0,1.5,-104.16666666666667,-3.6157262414317914
P0001,20.0,75.0,1.5,20.833333333333332,2.5938540655970614
P0001,20.0,60.0,1.5,83.33333333333333,6.646645614807318
P0001,20.0,45.0,1.5,145.83333333333334,8.75094054701129
P0001,20.0,30.0,1.5,187.5,9.469485275749465
P0001,20.0,20.0,1.5,208.33333333333334,9.75502087259344
P0001,20.0,10.0,1.5,229.16666666666666,10.724785891707551
P0001,20.0,0.0,1.5,229.16666666666666,11.681807575730527
P0001,20.0,-10.0,1.5,229.16666666666666,12.053678682952846
P0001,20.0,-20.0,1.5,208.33333333333334,11.146612021127538
P0001,20.0,-30.0,1.5,208.33333333333334,10.56228910057988
P0001,20.0,-45.0,1.5,208.33333333333334,8.449623082485328
P0001,195.0,-45.0,1.5,-145.83333333333334,-4.244988433992352
P0001,195.0,-30.0,1.5,-166.66666666666666,-3.5817687323002625
P0001,195.0,-20.0,1.5,-208.33333333333334,-2.6446583088315236
P0001,195.0,-10.0,1.5,-229.16666666666666,-2.4063588471887574
P0001,195.0,0.0,1.5,-229.16666666666666,-3.432999055466031
P0001,195.0,10.0,1.5,-229.16666666666666,-4.152931022340585
P0001,195.0,20.0,1.5,-229.16666666666666,-3.986737520003447
P0001,195.0,30.0,1.5,-208.33333333333334,-4.158560762649662
P0001,195.0,45.0,1.5,-187.5,-4.348932530914642
P0001,195.0,60.0,1.5,-145.83333333333334,-3.9859334153227755
P0001,195.0,75.0,1.5,-83.33333333333333,-3.3483121740297825
P0001,15.0,75.0,1.5,20.833333333333332,2.1672870779463365
P0001,15.0,60.0,1.5,62.5,5.514072394872578
P0001,15.0,45.0,1.5,125.0,7.31525267330648
P0001,15.0,30.0,1.5,145.83333333333334,8.117727110637297
P0001,15.0,20.0,1.5,166.66666666666666,8.297155912988428
P0001,15.0,10.0,1.5,187.5,9.198833211078975
P0001,15.0,0.0,1.5,187.5,10.040201187039777
P0001,15.0,-10.0,1.5,187.5,10.671571811296873
P0001,15.0,-20.0,1.5,187.5,10.059335166526324
P0001,15.0,-30.0,1.5,166.66666666666666,9.418424786821113
P0001,15.0,-45.0,1.5,166.66666666666666,6.932475076500781
P0001,190.0,-45.0,1.5,-104.16666666666667,-3.423795537532638
P0001,190.0,-30.0,1.5,-145.83333333333334,-2.8100562173303123
P0001,190.0,-20.0,1.5,-166.66666666666666,-1.8426779379371037
P0001,190.0,-10.0,1.5,-166.66666666666666,-1.2051582510730574
P0001,190.0,0.0,1.5,-187.5,-2.510462766201171
P0001,190.0,10.0,1.5,-187.5,-2.9907824175952658
P0001,190.0,20.0,1.5,-187.5,-2.9140272589259846
P0001,190.0,30.0,1.5,-166.66666666666666,-3.1400258361205777
P0001,190.0,45.0,1.5,-145.83333333333334,-3.3590962137278444
P0001,190.0,60.0,1.5,-125.0,-3.151375674552381
P0001,190.0,75.0,1.5,-83.33333333333333,-2.723635960846483
P0001,10.0,75.0,1.5,0.0,1.344359928542145
P0001,10.0,60.0,1.5,41.666666666666664,4.291860975541743
P0001,10.0,45.0,1.5,83.33333333333333,5.801420477205013
P0001,10.0,30.0,1.5,125.0,6.489023671306624
P0001,10.0,20.0,1.5,125.0,6.734364867962043
P0001,10.0,10.0,1.5,145.83333333333334,7.616490364056507
P0001,10.0,0.0,1.5,145.83333333333334,8.12971935005835
P0001,10.0,-10.0,1.5,145.83333333333334,8.915304694598824
P0001,10.0,-20.0,1.5,145.83333333333334,8.529514133276946
P0001,10.0,-30.0,1.5,125.0,7.944396935526563
P0001,10.0,-45.0,1.5,125.0,5.436409496231143
P0001,185.0,-45.0,1.5,-83.33333333333333,-2.84894513577123
P0001,185.0,-30.0,1.5,-104.16666666666667,-2.234431729595202
P0001,185.0,-20.0,1.5,-125.0,-1.1517726641808634
P0001,185.0,-10.0,1.5,-125.0,-0.24596375457154332
P0001,185.0,0.0,1.5,-125.0,-1.5366206965829243
P0001,185.0,10.0,1.5,-145.83333333333334,-1.7491166911363027
P0001,185.0,20.0,1.5,-145.83333333333334,-1.8326012102650735
P0001,185.0,30.0,1.5,-125.0,-2.0094727549676072
P0001,185.0,45.0,1.5,-125.0,-2.4160482717881084
P0001,185.0,60.0,1.5,-104.16666666666667,-2.2905990819560356
P0001,185.0,75.0,1.5,-62.5,-1.860659408576607
P0001,5.0,75.0,1.5,0.0,0.6903861655394021
P0001,5.0,60.0,1.5,20.833333333333332,2.9165909225548803
P0001,5.0,45.0,1.5,62.5,4.319148121636982
P0001,5.0,30.0,1.5,83.33333333333333,4.797295632604023
P0001,5.0,20.0,1.5,104.16666666666667,5.15289635986623
P0001,5.0,10.0,1.5,104.16666666666667,6.022222239360343
P0001,5.0,0.0,1.5,104.16666666666667,6.635401901094142
P0001,5.0,-10.0,1.5,104.16666666666667,7.2133994023638905
P0001,5.0,-20.0,1.5,104.16666666666667,6.86476195494806
P0001,5.0,-30.0,1.5,104.16666666666667,6.825332482275019
P0001,5.0,-45.0,1.5,104.16666666666667,4.35640521513705
